title,artist,album,cover,file
Girls Just Want to Have Fun,Cyndi Lauper,Shes So Unusual,shes_so_unusual.webp,girls_just_want_to_have_fun.mp3
True Colors,Cyndi Lauper,True Colors,true_colors.webp,true_colors.mp3
Time After Time,Cyndi Lauper,Shes So Unusual,shes_so_unusual.webp,time_after_time.mp3
