title,artist,album,cover,file
Stressed Out,Twenty One Pilots,Blurryface,blurryface.webp,stressed_out.mp3
Heathens,Twenty One Pilots,Heathens,heathens.webp,heathens.mp3
Chlorine,Twenty One Pilots,Trench,trench.webp,chlorine.mp3
