title,artist,album,cover,file
Numb,Linkin Park,Meteora,meteora.webp,numb.mp3
In the End,Linkin Park,Hybrid Theory (Bonus Edition),hybrid_theory_bonus_edition.webp,in_the_end.mp3
What I've Done,Linkin Park,Minutes to Midnight,minutes_to_midnight.webp,what_ive_done.mp3
