title,artist,album,cover,file
Rolling in the Deep,Adele,21,21.webp,rolling_in_the_deep.mp3
Set Fire to the Rain,Adele,21,21.webp,set_fire_to_the_rain.mp3
Someone Like You,Adele,21,21.webp,someone_like_you.mp3
Hello,Adele,25,25.webp,hello.mp3
Easy On Me,Adele,Easy On Me,easy_on_me.webp,easy_on_me.mp3
Don't You Remember,Adele,21,21.webp,dont_you_remember.mp3
Skyfall,Adele,Skyfall,skyfall.webp,skyfall.mp3
