title,artist,album,cover,file
Smells Like Teen Spirit,Nirvana,Nevermind (Remastered),nevermind_remastered.webp,smells_like_teen_spirit.mp3
Come As You Are,Nirvana,Nevermind (Remastered),nevermind_remastered.webp,come_as_you_are.mp3
