title,artist,album,cover,file
Closer (feat. Halsey),The Chainsmokers,Closer,closer.webp,closer.mp3
Paris,The Chainsmokers,Memories...Do Not Open,memoriesdo_not_open.webp,paris.mp3
Something Just Like This,"The Chainsmokers, Coldplay",Memories...Do Not Open,memoriesdo_not_open.webp,something_just_like_this.mp3
Don't Let Me Down (feat. Daya),The Chainsmokers,Don't Let Me Down,dont_let_me_down.webp,dont_let_me_down.mp3
