title,artist,album,cover,file
Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,appetite_for_destruction.webp,sweet_child_o_mine.mp3
Patience,Guns N' Roses,Appetite For Destruction (Super Deluxe Edition),appetite_for_destruction_super_deluxe_edition.webp,patience.mp3
