title,artist,album,cover,file
Someone You Loved,Lewis Capaldi,Divinely Uninspired to a Hellish Extent,divinely_uninspired_to_a_hellish_extent.webp,someone_you_loved.mp3
Before You Go,Lewis Capaldi,Divinely Uninspired to a Hellish Extent,divinely_uninspired_to_a_hellish_extent_extended_edition.webp,before_you_go.mp3
